#{"t_start": 1776774600.5342677, "env_id": "None"}
r,l,t
2602.74368,439,291801.086211
1727.271087,349,291905.53718
1486.724661,326,291999.645404
2395.184732,429,292125.53073
2468.540795,433,292252.348451
564.329649,188,292308.458876
273.196591,127,292345.354289
443.385855,157,292390.687866
1080.036774,285,292476.447762
2967.216484,447,292609.727683
1489.504723,333,292707.356266
772.633839,234,296046.029515
1728.337262,365,296152.111539
2374.773864,426,296272.436797
1338.009121,329,296366.671881
364.038628,161,296417.195232
1490.162432,322,296522.185398
1328.584767,311,296614.598081
2607.11099,444,296744.613564
586.279899,208,296804.711567
850.708087,243,296876.413161
850.708087,243,296947.578911
287.53135,142,296990.334129
1258.521179,302,297077.855724
971.815183,266,297156.908612
1583.260034,349,297258.779444
772.633839,234,297326.886268
1704.423883,365,300686.448751
1177.59018,284,300770.745465
460.586026,180,300824.366857
2469.007009,435,300950.95327
1673.318023,320,301045.397309
531.950543,194,301101.704411
2563.590661,438,301229.079292
1966.283388,366,301336.75303
2488.232321,434,301463.42407
2500.36796,442,301593.092702
2721.897733,431,301720.319147
1372.741349,312,301816.087594
2392.339686,433,301943.532262
1789.51816,351,305381.280153
958.683486,276,305461.777411
1173.703899,299,305545.902979
2662.91114,448,305675.175395
140.240395,103,305704.506072
2528.998249,430,305829.787262
2451.752228,437,305957.643807
2708.843288,451,306088.695704
1555.810893,327,306183.8292
780.806471,234,306248.36594
638.801176,211,306310.690467
1363.88128,309,306400.805675
1178.278412,283,306482.937912
2291.031445,393,309919.259559
2785.054375,446,310050.228232
710.693519,194,310106.02859
736.716529,226,310172.852283
2343.358162,433,310296.315096
2731.053568,430,310419.941792
2441.234542,431,310546.189549
1362.625278,313,310637.567339
2703.139151,439,310765.491015
2691.142188,451,310900.379208
2652.044963,449,311038.896777
679.836758,204,311101.736514
3071.917809,473,311240.33851
2225.122387,394,314770.781594
2051.996591,388,314882.323025
2476.445628,444,315012.920342
2049.535621,390,315127.942672
1051.855725,272,315206.458788
2111.113756,401,315332.16109
2720.354097,426,315457.529097
910.263317,241,315528.192503
458.889813,176,315579.269648
1494.635362,326,315673.409676
1388.726746,318,315767.850806
2754.415957,449,315907.752734
2199.298184,420,319318.367448
2684.909191,436,319454.278314
1255.009644,281,319537.317885
333.129592,129,319575.83759
1640.896847,348,319677.251203
2215.773358,410,319798.343796
2544.610675,442,319928.725857
260.497311,147,319971.204407
1640.896847,348,320083.375337
1198.754327,296,320169.523714
2274.735837,407,320290.161824
134.844839,89,320317.663418
1109.728636,280,320400.067747
495.894609,180,320453.460101
1162.086141,277,320534.341091
2681.877606,457,320678.46386
125.508977,100,324085.888993
2483.97615,431,324210.877115
1825.008986,369,324329.00438
2815.957515,451,324460.668313
565.153098,202,324521.297801
414.38866,160,324567.593039
2597.889762,433,324695.639161
1110.13527,279,324777.570918
2606.730931,442,324915.846274
531.624809,196,324970.663214
2526.448901,431,325094.587257
2856.4505,457,325228.992234
856.29355,256,325303.957622
2593.975136,455,325440.043682
2396.440315,385,328858.147904
1511.434326,330,328956.184114
3168.92491,449,329095.742869
1347.326277,324,329188.727643
1260.800358,267,329267.783418
3114.128711,480,329406.535921
2501.477765,428,329532.765635
867.726849,239,329603.392359
460.761343,172,329662.849791
2374.38092,384,329776.45619
322.483261,156,329823.815038
1078.5547,274,329905.301335
1891.035123,368,330013.209884
153.168824,113,330046.024989
2605.187151,439,333556.765852
36.480973,73,333578.460772
2314.020576,422,333699.004874
1189.371211,278,333779.743717
1531.3816,332,333887.231756
36.480973,73,333908.085474
2659.044891,438,334035.429001
2601.847475,442,334165.488431
194.085156,123,334201.75517
1469.89468,324,334298.007828
2448.467225,429,334424.476346
2787.968738,467,334571.860298
2559.383212,434,334699.365993
1105.680374,263,338201.60608
176.096993,118,338234.884758
1361.471685,323,338330.052018
1495.216954,326,338425.175588
1582.626529,345,338522.187926
1909.665921,365,338624.159221
768.701721,250,338706.382797
2485.513401,435,338834.878246
1594.238794,332,338933.872386
2530.307102,439,339061.980892
1497.778488,340,339159.640019
2341.317597,419,339291.21191
1534.494896,317,339380.672619
955.353112,264,339455.775739
2501.791138,427,342911.035903
1283.161975,305,342999.88233
1249.798514,287,343082.932707
2803.006027,455,343217.860249
2984.310175,465,343354.985002
1686.188553,346,343464.407624
1447.7166,329,343561.5678
2823.411196,441,343692.777258
1242.76411,290,343777.73034
265.853199,135,343817.303285
1099.027929,273,343897.192043
2955.211853,439,344026.387857
1296.279319,308,344123.259877
320.407538,141,344170.320257
1762.271865,330,347439.884427
2395.326951,425,347573.509669
182.126407,110,347608.846339
126.902152,103,347655.785995
156.916115,110,347691.642879
851.088752,245,347762.974218
3107.938971,472,347902.989918
1283.881114,299,347988.238626
2715.994136,442,348117.440619
1104.810353,270,348196.239746
3165.19016,448,348337.051522
2708.777984,452,348467.829157
465.082404,169,348517.955637
532.259359,193,348575.499924
378.624703,156,354475.605731
284.681471,136,354577.278203
2525.140518,429,354975.231284
3251.73746,489,355366.219485
2007.42768,386,355707.026269
1792.710931,355,355973.450269
2715.755951,457,356369.731485
1457.286486,308,356615.219382
1109.643734,280,356771.026812
2874.47288,460,356906.814775
2580.058099,440,357034.841705
378.624703,156,357078.810045
1474.687993,316,357167.076215
1073.908699,274,357262.507584
1314.132728,311,361139.107147
2354.956661,422,361261.522318
1401.675696,329,361355.55556
3246.185896,477,361510.88546
39.26823,78,361533.986821
2354.956661,422,361656.67224
2422.050059,400,361772.545832
2624.218258,439,361901.074682
2453.119888,435,362035.08922
2326.775813,433,362169.248134
84.781792,97,362197.46297
2065.517268,374,362305.272032
96.073756,88,362329.984903
1207.862878,297,365656.365787
1053.29507,267,365733.186669
1609.28824,348,365832.735764
1548.947649,332,365928.402689
2775.009722,455,366060.847438
1218.363291,304,366148.705662
1935.17482,379,366257.779536
2309.171937,423,366379.096162
2309.171937,423,366501.103724
2712.930396,467,366637.232213
2434.822178,424,366758.500298
2463.221458,431,366881.671322
245.083161,137,366921.236657
989.113136,251,366995.478982
1213.677218,298,367080.424713
2520.56947,435,370461.795003
2533.877434,427,370586.269702
2474.850221,426,370709.779544
2579.323978,451,370839.112357
2084.472525,398,370954.666046
2641.711359,435,371078.3026
2636.428719,443,371206.092998
1417.412672,320,371299.510311
2575.226319,440,371428.794891
109.616369,103,371458.583238
2525.580384,437,371587.512474
1309.587111,309,371676.25744
2808.095116,422,375128.976375
684.292066,218,375191.412112
2499.479388,431,375314.638119
1775.58686,359,375418.106714
2379.70226,422,375540.122461
1653.796665,342,375638.293074
1559.508987,308,375729.951633
1107.544525,268,375807.597827
2926.40686,450,375937.209884
2665.987388,445,376067.149646
2380.429725,422,376192.803085
2891.116305,459,376325.335973
852.450684,249,379697.08172
1295.004807,290,379777.990704
8.900068,72,379799.091331
2486.091982,430,379922.326595
1449.148738,316,380017.189343
2098.444405,388,380129.315646
1981.631072,380,380238.649042
1282.5808,311,380330.943006
2645.926102,433,380463.610957
2294.140044,400,380591.028373
2508.877959,430,380714.701532
2088.574889,403,380832.480392
2059.85542,386,380944.18535
2484.594645,438,384369.06418
166.286571,122,384405.723796
1059.322116,287,384487.07114
2357.491409,428,384612.351104
2916.550868,466,384748.192437
2878.703676,470,384881.747432
2562.75798,441,385008.409846
1080.624656,297,385092.469038
2501.861993,434,385221.424082
1338.608741,292,385307.233315
2464.707235,412,385426.838129
2193.798189,397,385544.011548
2580.282585,430,385672.768431
2885.489067,459,389123.139179
2469.419059,408,389243.233189
1100.948113,287,389326.960701
2488.46314,427,389451.980753
1804.330087,359,389556.07912
2598.624417,430,389680.527746
2483.843987,440,389808.222739
2885.489067,459,389942.221968
1322.094158,298,390030.126978
2692.932513,424,390153.123359
780.873704,231,390221.872951
2358.993109,429,390348.429396
1383.074292,330,390444.15623
1817.602729,357,393789.926351
1520.999039,334,393887.237101
1024.541389,275,393967.337774
1890.096724,338,394067.446663
1488.697165,314,394159.313835
2733.440216,430,394285.397899
1693.56868,335,394377.930468
1492.919525,330,394458.703259
2805.697223,449,394566.955738
2043.698705,391,394660.395814
1195.727588,280,394727.053463
2442.705721,428,394830.957407
1942.82259,361,394915.706604
836.96778,235,394972.669145
1823.033233,357,397839.738079
296.274587,145,397875.638419
1223.441325,296,397945.520911
2493.387841,422,398049.781185
2520.236677,427,398152.550018
2756.918843,450,398259.067997
1695.193299,363,398344.93855
2523.020932,439,398451.000457
47.005924,86,398471.610507
2560.726026,444,398581.191367
2235.747446,415,398681.767475
1702.227331,329,398760.780155
1436.759278,310,398835.905366
2707.072135,436,398939.585843
1050.536812,281,401763.483324
2400.690115,425,401863.754037
1811.732208,365,401950.18174
2726.214203,441,402057.304026
161.390788,121,402085.770609
2872.337628,462,402197.042047
2923.535242,455,402321.771064
1283.106033,300,402393.52066
2558.228907,432,402498.689507
1960.705334,379,402590.718004
1362.886843,302,402662.879985
2871.658452,429,402763.737396
1960.705334,379,402869.556669
