#{"t_start": 1776774600.5527067, "env_id": "None"}
r,l,t
1418.691997,304,283148.484258
1867.635712,365,283256.791402
2144.593116,399,283374.886264
2712.857663,432,283497.976681
2826.392987,460,286909.655907
2519.876143,435,287036.605513
1810.61025,365,287143.504388
1646.945662,329,287240.635482
1312.626195,278,287322.107134
2533.705319,434,287450.434942
747.859638,230,287517.657573
2592.642606,444,287647.948544
83.502486,93,287674.258727
515.068612,180,287727.255797
2928.336111,429,287852.224787
1086.561306,282,287934.778457
1366.614848,302,288022.920652
1856.356234,361,288129.895359
343.586877,170,291470.735088
2413.86161,431,291596.095203
64.741873,85,291619.94029
2821.957377,443,291750.467567
2395.184732,429,291877.560612
1093.916497,272,291956.145862
100.277971,97,291983.34264
2046.351776,396,292099.805171
1065.795598,279,292182.886442
1093.916497,272,292261.371563
456.457824,174,292313.482837
658.264296,194,292368.908718
2598.747893,429,292499.116213
2249.822837,400,292616.676093
1133.818851,278,292698.330318
1266.47294,300,296064.695992
2540.255391,434,296190.400874
2630.740581,447,296317.899333
682.540182,213,296378.111033
1532.154727,334,296488.68175
2046.137643,385,296604.430825
1472.240255,324,296700.058541
88.12186,102,296728.774647
1545.321348,341,296828.213361
1712.12562,355,296932.503704
1532.154727,334,297030.446133
1515.235748,328,297127.387568
1198.745681,279,297210.491304
2298.134898,428,297334.000007
2949.626929,428,300705.033395
760.390182,243,300777.333858
1335.655463,305,300866.652436
460.586026,180,300918.675809
2235.805134,370,301028.626022
1773.392922,360,301133.157745
1829.330654,363,301238.63475
2286.006557,378,301349.735983
1522.054921,331,301447.31011
1802.497553,377,301558.021953
2664.203185,443,301686.965652
2206.457801,402,301809.784616
1938.51421,381,301922.442405
136.906308,103,305308.586158
1174.867488,285,305391.95127
1192.195092,267,305469.733652
514.607204,191,305523.30765
667.533639,209,305584.417639
1272.871086,306,305671.213661
2873.198309,442,305798.896145
2950.71792,436,305926.627448
1339.407441,315,306017.825218
1816.124058,366,306124.307294
1692.130118,357,306225.954006
2662.91114,448,306356.404221
1959.081136,385,306468.115023
1402.397586,309,309894.942767
2468.932601,433,310021.739609
1314.535304,307,310110.964152
2213.773961,403,310228.967032
2679.215537,439,310354.021924
2679.215537,439,310480.551141
2465.48576,428,310605.028208
2493.691154,432,310732.715648
2438.413393,433,310860.242779
2086.645382,351,310963.673566
2669.112647,434,311101.19486
1424.245028,327,311197.027065
3154.716033,482,311340.55351
910.263317,241,314727.759631
1847.383356,389,314839.613277
1920.153373,385,314950.66082
1702.690746,345,315052.703254
22.363905,86,315078.421048
2420.533068,425,315201.212214
1931.791403,390,315323.786793
1041.397675,267,315402.698325
1610.4415,330,315499.855441
2543.837543,437,315626.734111
1298.142205,311,315717.414406
1920.477278,377,315829.927586
240.416804,127,315873.887604
2401.734217,427,319320.45421
1972.85078,389,319436.357501
2621.460518,443,319573.518345
1374.866205,333,319670.738778
1247.974046,295,319757.38161
2587.167985,443,319887.797152
2642.424764,449,320020.017293
2540.859568,422,320152.575837
2619.748767,426,320279.034639
1559.926404,324,320375.586697
579.331321,198,320434.714525
1333.908204,305,320523.656873
2161.020975,405,320652.259303
2286.275407,403,320770.102244
2716.772411,460,324188.990282
248.753434,117,324223.382494
2765.05453,454,324367.922048
2468.746769,438,324495.279317
414.38866,160,324542.928789
1539.009363,332,324640.861032
2674.239571,440,324770.420062
1110.13527,279,324861.937366
2593.975136,455,324991.109648
2376.104381,423,325113.788109
248.753434,117,325148.46751
1539.009363,332,325245.659994
2816.738387,448,325376.604367
2566.95283,417,328867.352488
2662.340407,438,328996.150772
610.897041,205,329065.170311
2481.96111,432,329189.934552
1169.35876,255,329265.071746
2447.687164,436,329391.594363
1310.657141,313,329483.873789
1036.074114,262,329559.318993
2348.789516,431,329696.925064
1771.95222,352,329801.243213
3017.13328,469,329941.230667
610.897041,205,330001.459557
2079.317299,394,330115.685895
1033.42839,276,333510.526343
2341.04667,427,333632.81895
194.085156,123,333667.793834
2623.448985,444,333797.388429
2498.078415,426,333931.304503
1968.511379,362,334036.425563
1682.979862,348,334138.025014
1869.967841,385,334252.647347
86.118677,107,334284.511401
1508.807346,324,334380.110194
118.15619,83,334404.746644
1209.234094,294,334501.203449
1529.33832,329,334598.497585
374.430009,157,334643.620655
470.577458,196,334701.339689
985.759366,240,338194.565035
2496.191821,430,338319.894102
985.759366,240,338390.728569
2385.328044,431,338512.25337
2396.785637,429,338637.502827
2037.541052,393,338757.61179
1643.631206,342,338858.645173
1839.720622,353,338963.166794
708.391527,226,339030.679775
2496.191821,430,339153.387952
2091.315415,375,339272.736031
2728.666577,451,339400.28705
1105.680374,263,339475.797766
1177.890208,279,342868.783436
2137.377681,409,342986.970615
986.520625,269,343064.79303
1432.058478,317,343158.872097
2840.4426,449,343291.22238
1099.027929,273,343371.45675
2360.831973,430,343504.64988
1543.411327,323,343601.528631
1539.539385,340,343703.15586
1209.22402,314,343794.971898
2578.653618,435,343921.423185
2462.497664,418,344053.654518
3028.946479,463,344192.410372
1175.85065,289,347427.814421
2589.134588,449,347566.326874
2247.078528,428,347717.550775
2442.186921,429,347843.391405
1174.6765,287,347928.504248
404.765427,163,347974.218618
1109.936308,286,348058.745006
1545.290794,335,348155.143053
2145.792135,396,348280.58844
1110.904729,270,348359.192116
2257.160413,424,348482.276643
532.259359,193,348539.669594
1480.768597,316,348633.592961
1524.494236,336,354611.129913
1322.328525,309,354917.413268
583.716727,201,355085.44475
1628.027267,341,355347.902087
2645.534873,451,355739.348672
2513.555114,427,356105.436676
2175.144494,407,356420.688642
2651.73188,447,356748.194731
2343.957237,430,356875.322249
570.867112,189,356928.306911
1618.235408,342,357029.969715
137.025519,93,357057.123243
2579.4147,448,357182.029504
1199.490312,304,357290.041438
1567.407625,329,361144.286155
1075.087696,294,361228.603368
2467.055825,424,361351.33759
826.803005,236,361420.197871
1006.852348,246,361507.817815
2571.136831,427,361632.602703
2620.277809,428,361756.565828
2678.418885,457,361890.143182
495.667916,188,361945.174019
841.748646,237,362015.51984
2433.605344,432,362155.729005
474.686004,164,362203.335721
3061.482798,445,362330.758815
3272.141048,448,365699.981526
2578.31032,447,365827.673083
2842.436176,446,365957.301695
2537.002005,445,366085.152823
2548.452311,426,366208.496124
1803.982232,362,366313.284925
1924.924252,377,366420.516562
2142.093276,376,366529.201592
2842.436176,446,366659.97119
2021.077525,387,366769.748072
2208.228314,402,366885.469751
2842.436176,446,367015.128272
1477.977125,338,367111.91048
2436.298588,437,370462.612278
809.36381,246,370533.826099
3188.494823,459,370668.212802
1003.834765,248,370738.352166
1114.27072,283,370820.269563
3403.56949,433,370945.610851
980.791082,260,371020.729543
1351.316558,295,371103.079013
1215.275742,299,371190.242946
2425.313605,439,371317.997355
2967.985954,443,371448.244709
1745.144015,353,371553.304923
2512.498116,427,371675.51462
942.614183,269,371755.209956
2323.116259,416,375126.948978
2482.671117,429,375250.378658
603.90637,205,375308.363789
2312.397509,424,375430.556686
1292.661406,312,375520.583218
1955.399398,375,375628.579101
1358.975222,284,375713.602073
1229.83117,298,375799.577201
2039.99357,395,375914.016828
2619.137108,434,376039.957697
1913.075759,362,376147.084335
2752.305632,439,376275.420967
2379.70226,422,376397.344752
2954.718506,434,379748.200298
2837.463091,454,379878.677675
3208.964812,443,380009.842641
2705.663079,453,380139.556264
2447.024274,427,380264.152086
1646.40899,361,380370.010233
2639.787182,437,380511.207177
2095.719237,400,380631.52528
672.938885,220,380694.416061
2484.979935,432,380820.996048
794.976841,215,380883.966221
773.186767,233,380950.362188
290.907345,142,380991.744686
2149.368324,389,384355.100875
3251.82172,457,384486.5212
514.449143,194,384544.596701
2598.964229,447,384673.931767
2414.221617,418,384795.637242
1900.194173,384,384904.497274
3406.816281,433,385027.521404
1585.579157,347,385128.323826
3329.208038,457,385263.480078
2225.698915,406,385381.927466
3176.161781,430,385507.521348
2663.896875,445,385641.182312
3406.816281,433,385766.692714
144.861484,106,389022.251449
2612.155201,441,389149.361869
1404.004587,304,389238.336769
2574.867581,440,389366.920775
1527.707055,335,389463.951919
2162.668717,401,389581.413747
1633.945705,342,389680.0183
732.679874,223,389744.665803
2034.175252,394,389859.720913
1236.906286,287,389943.501431
2891.2608,441,390072.448561
2815.9706,425,390197.433998
2716.037409,438,390326.096773
376.736234,150,390370.658372
2894.786661,428,393810.674756
2894.786661,428,393935.358601
1384.40001,316,394028.636348
348.325368,161,394076.380969
-75.456676,34,394086.688125
2907.672183,463,394221.437796
2560.278323,440,394350.017897
2596.004113,425,394454.325604
1364.224183,314,394530.568363
2301.900943,417,394629.639112
970.051389,256,394689.99439
1812.436854,369,394780.279804
2434.06827,421,394880.412488
2612.493358,442,394985.756961
2582.110049,443,397861.230662
2459.544171,448,397969.043387
1410.23647,303,398042.976888
1942.935131,374,398133.780526
2520.236677,427,398234.615601
386.757374,157,398271.766114
2515.138083,437,398377.011617
951.944334,262,398439.49646
2484.711837,439,398546.69292
1685.904801,342,398629.776587
101.125077,84,398650.391327
2427.287139,431,398754.492184
2685.542705,435,398859.28245
2487.864377,426,401797.980479
2721.63078,465,401908.683561
605.94547,211,401957.703822
2668.073107,443,402065.149456
2558.228907,432,402168.238809
865.131162,242,402228.093009
2653.379566,430,402345.006832
1828.413253,368,402434.160629
2755.596758,424,402536.859498
1783.321198,368,402625.296937
2402.912902,432,402728.539632
1833.226756,322,402805.357783
2392.037362,431,402922.850134
