#{"t_start": 1776774600.5669887, "env_id": "None"}
r,l,t
339.852977,130,283039.197402
2770.963634,443,283170.419353
2786.443108,464,283306.140038
1035.970489,262,283385.443969
821.912145,253,283455.852206
1481.27718,324,283549.847493
1085.735055,275,286855.813277
2558.213631,440,286983.498827
2592.642606,444,287113.32889
1245.836088,304,287204.082068
2055.093886,380,287315.449351
3197.962123,483,287457.679156
2931.873011,433,287584.276248
2437.39326,436,287711.955161
2519.639928,430,287836.704622
909.721738,260,287912.840134
771.960692,226,287979.274709
1277.591009,306,288068.334053
2633.908581,426,288192.725801
1819.339748,364,291528.453659
797.953499,226,291592.633983
1819.339748,364,291698.161175
1946.836835,375,291807.623591
2532.463618,433,291936.230659
1502.405265,333,292033.815799
822.608344,239,292103.013361
2808.405423,458,292237.62927
2174.490781,418,292360.152797
2533.336515,443,292493.81103
434.321847,169,292542.872705
2752.138122,457,292677.684736
692.658636,218,292741.689739
2253.691859,416,296099.020118
3672.606605,502,296242.306213
1474.447533,341,296340.098823
446.119974,160,296387.292145
2415.56736,429,296525.671033
2378.993377,410,296646.973961
2158.221939,412,296767.37823
487.650407,159,296813.072779
1304.914105,304,296902.932932
1541.137043,330,297000.367003
1140.393588,282,297082.45908
2955.66941,443,297214.112101
2538.82462,425,297336.704184
2682.293869,461,300714.798475
987.65119,268,300794.788524
1872.593259,363,300900.320694
1420.62887,320,300994.454329
2554.870011,444,301124.44578
1871.436713,355,301227.459
2483.898193,439,301356.92671
1761.122521,367,301463.854186
2370.540682,430,301589.75873
819.089656,243,301661.195385
2768.454473,445,301796.402567
1531.210026,340,301897.080296
2632.431387,449,302027.216209
940.2069,248,305351.457816
2536.278814,438,305478.644626
2786.873681,454,305609.838007
1763.431409,376,305715.811782
1171.686338,292,305800.478201
1997.446857,389,305914.069799
1763.431409,376,306023.445606
507.013438,196,306081.125942
1576.657607,329,306176.951162
1064.81168,274,306252.563933
2175.705563,405,306371.587297
1697.3598,334,306468.663543
1339.407441,315,306561.402343
1735.817142,350,309906.365347
2568.150706,456,310040.327475
1506.588958,332,310137.311488
1841.837031,368,310244.406565
1362.625278,313,310332.661227
789.806131,253,310404.705467
2132.465774,377,310516.380351
2599.890413,460,310650.335219
1057.584323,261,310726.739015
919.470833,259,310802.34932
855.447278,232,310871.462538
2468.448339,435,311000.388246
2669.082894,443,311141.027197
466.892249,182,311193.163481
587.933104,211,311255.019989
2478.546022,429,314780.650929
1578.35234,347,314880.482366
991.668372,266,314958.095241
1218.602294,285,315042.788563
645.697341,206,315104.022588
1579.614215,340,315201.910525
243.69493,126,315247.863374
1920.477278,377,315357.913208
55.447997,83,315382.177102
1055.681017,267,315460.579392
910.263317,241,315531.444595
1461.719348,328,315626.723841
255.780231,140,315666.713941
2402.863526,433,315794.810837
1173.609756,288,315886.896259
2788.360026,442,319324.588041
2009.792397,404,319451.413581
1848.861545,372,319561.215691
2564.355393,430,319687.327868
881.281341,253,319761.453861
2510.445401,425,319886.52171
2697.763955,418,320009.53166
2591.499778,432,320145.150137
2272.075263,403,320265.238459
1974.181577,378,320377.313479
2867.848623,442,320507.972021
2777.725659,425,320636.968254
2430.292148,441,320771.185061
2058.508361,392,324169.942772
1137.039756,274,324261.013665
2448.706689,431,324387.523975
832.502766,248,324458.781379
1540.691363,324,324554.349241
2802.038765,434,324682.585604
1112.858069,276,324763.948886
2398.912144,437,324901.360378
1381.582758,329,324994.117591
2363.959604,422,325116.714276
2103.827818,408,325236.052467
1455.802831,320,325330.205254
2719.721217,446,325468.468672
870.45822,234,328816.233063
2396.440315,385,328927.970053
2528.088365,440,329064.676777
2780.755404,445,329193.606301
1316.136743,305,329283.593195
65.440698,86,329308.952413
2465.812854,428,329432.742581
2463.635599,430,329557.701773
1500.674071,331,329665.32081
3528.304535,470,329805.237942
493.317771,174,329857.545413
2697.48193,454,329991.834632
2369.118159,428,330116.123789
1384.342249,310,333520.620435
2072.167982,398,333634.574144
2552.552329,447,333763.732919
2369.706701,427,333898.086612
1242.739574,296,333984.713484
1642.138216,350,334085.039067
435.970694,160,334132.789632
1600.354576,332,334231.1494
2582.264169,445,334363.527966
2766.153723,462,334509.548424
2501.472101,434,334636.547738
1189.371211,278,334718.574768
1451.189598,320,334809.41625
2375.400283,415,338244.997609
2017.861641,389,338360.082956
446.749855,154,338403.709098
1362.497037,317,338494.205264
2531.793266,443,338618.991023
1526.70786,332,338723.931839
1726.770799,323,338819.953264
1406.336059,325,338916.917153
212.759075,122,338952.468703
1205.07876,302,339041.507396
1578.451199,355,339142.937937
521.915993,207,339203.699194
2886.283317,440,339338.182698
2379.477188,431,339461.185985
1900.116328,371,342894.964333
1177.890208,279,342976.080506
1939.65492,384,343087.370182
2689.809538,464,343225.027056
1394.884194,325,343320.72511
2197.475644,381,343434.418204
676.925161,206,343500.811625
2803.006027,455,343636.116551
1352.810182,307,343728.22656
1556.127132,327,343823.084404
2487.376829,447,343952.392936
2689.809538,464,344098.802326
406.739945,167,344145.505232
465.082404,169,347392.830771
1697.18167,358,347498.1607
1269.408487,284,347589.906514
2654.218992,439,347741.704184
2644.471016,430,347869.190369
2628.640752,456,348000.672661
1457.492767,324,348094.740937
1594.911663,353,348198.362409
1174.6765,287,348291.077345
851.088752,245,348362.958094
862.294961,247,348434.84402
689.513182,216,348497.911347
886.311718,246,348570.851619
2540.243215,439,354709.087559
2251.564788,418,355094.553812
1459.330263,322,355341.982198
2443.901227,430,355716.157686
2236.157872,411,356027.147405
1517.171145,331,356327.315228
622.662307,207,356486.025363
2051.229134,392,356756.67668
1826.885781,357,356863.206559
2852.797372,437,356989.087092
2471.839275,438,357113.409378
1856.356125,348,357212.188216
2244.353999,391,357353.017553
2604.831861,438,361175.541132
2391.719397,426,361299.669647
2598.598159,446,361436.496022
1197.833601,274,361523.89988
826.803005,236,361594.027466
113.017944,100,361622.337291
2485.6645,430,361746.318691
2330.103737,418,361868.651992
605.947987,208,361929.136556
841.748646,237,362000.50285
84.781792,97,362031.065531
2531.183523,440,362170.429129
2598.598159,446,362299.179387
1477.977125,338,365668.04039
1243.40196,281,365749.66931
2589.153293,424,365871.535729
2548.452311,426,365994.85296
1644.687396,340,366091.998467
1736.395569,354,366194.403557
1840.876642,375,366302.564807
1371.048728,316,366392.90822
2712.930396,467,366527.358078
2513.587729,442,366657.100882
2269.705915,408,366773.145877
1267.318291,298,366858.431912
2269.705915,408,366977.688033
96.823494,95,367005.519799
598.520758,203,367062.856971
2363.323825,428,370459.673124
1807.851577,358,370563.361266
997.835221,265,370641.663504
1644.209575,351,370741.676039
2939.65895,446,370871.60808
2967.985954,443,370999.124066
2306.612207,426,371119.158686
2374.270276,432,371246.534371
2046.41389,393,371359.75611
1114.029102,274,371440.387068
2628.638548,445,371571.451355
3058.103419,432,371696.871438
1260.925903,305,371786.811511
1364.643432,329,375103.328459
1665.826388,357,375204.412862
2057.059835,384,375314.103063
1617.174108,353,375415.966502
1771.834374,329,375511.261103
2386.077083,420,375631.852576
2675.490203,452,375764.899675
1348.492033,318,375858.163667
1741.47597,369,375963.974725
2126.986758,410,376083.229119
1510.133009,321,376179.270871
1913.075759,362,376284.395983
2733.23652,453,376414.824603
1569.940482,338,379721.014451
2752.754518,447,379848.91465
1603.284863,358,379953.348798
1541.727896,336,380051.927082
1418.719543,318,380143.603801
773.186767,233,380211.862464
1312.5936,315,380304.282146
1467.68383,312,380394.757779
2162.954803,390,380523.690314
2788.973954,467,380661.42437
839.350185,221,380725.854731
1360.944768,307,380815.587449
1433.466697,327,380909.916191
2643.445429,443,384370.589584
2753.030677,433,384495.370618
2784.077654,436,384623.126993
2173.47142,411,384742.841046
860.320105,209,384803.523204
1684.187982,343,384900.389736
2878.703676,470,385034.138559
-75.456676,34,385043.424824
2096.730617,400,385160.644045
1501.518762,322,385255.831726
444.52136,190,385311.864303
2430.921204,438,385438.929729
2728.434905,439,385569.735117
42.425746,77,385593.033311
2122.824428,377,385704.194035
1541.519027,315,389082.20133
2770.125074,457,389215.352493
2529.915926,444,389344.882976
2834.63091,449,389475.162329
2593.345458,438,389604.671739
1108.80582,286,389686.068378
2498.8392,432,389811.430564
1903.78734,334,389909.354883
1463.096264,320,390003.280196
3363.533573,510,390151.141415
2680.791542,446,390285.203859
1091.170295,257,390359.071133
1598.339456,340,390457.313928
2753.321609,449,393816.875042
2696.489386,446,393946.635821
1266.353483,307,394037.306807
2598.145221,449,394168.869091
2630.096587,440,394298.037841
1458.151335,312,394382.748977
1987.999268,388,394477.402497
2533.483314,421,394578.897375
3212.438724,445,394684.160425
1436.471714,307,394759.272907
1196.959148,285,394828.002358
937.090617,259,394888.921289
2560.278323,440,394993.401686
935.837433,251,397815.773306
1223.441325,296,397886.104816
437.124279,172,397927.461968
2395.498084,437,398033.883386
2417.263602,433,398138.596952
2837.988625,439,398242.475523
2395.498084,437,398346.247148
2065.133814,384,398438.877534
2468.693379,428,398543.611649
1921.556442,375,398634.547086
2441.190759,430,398739.077346
2446.20846,431,398842.685827
2574.12535,429,398945.137847
491.640898,174,401737.75476
2954.917508,468,401849.17272
1953.318422,385,401939.865557
2497.657514,432,402044.528403
3348.118201,488,402160.384186
2568.580616,439,402282.941241
572.572995,200,402330.314716
1748.570929,358,402415.876277
2726.214203,441,402523.65236
2558.228907,432,402627.154947
1734.900574,359,402713.096719
1092.222527,282,402779.48324
1559.113728,345,402877.499583
